ConsoID,ConsolidatedAmountID,CurrCode,Amount,TransactionCurrCode,TransactionAmount
2,229827138,EUR,71556.87,NULL,NULL
2,229827139,EUR,755.86,NULL,NULL
2,229827140,EUR,13.79,NULL,NULL
2,229827141,EUR,-4.04,NULL,NULL
2,229827142,EUR,-32375.06,NULL,NULL
2,229827143,EUR,-14.39,NULL,NULL
2,229827144,EUR,-245.38,NULL,NULL
2,229827145,EUR,-1250.08,NULL,NULL
2,229827146,EUR,-3321026.6,NULL,NULL
2,229827147,EUR,-228766.48,NULL,NULL
2,229827148,EUR,3086111.92,NULL,NULL
2,229827149,EUR,85701.16,NULL,NULL
2,229827150,EUR,172305.64,NULL,NULL
2,229827151,EUR,-176803.86,NULL,NULL
2,229827152,EUR,43416.82,NULL,NULL
2,229827153,EUR,42074.78,NULL,NULL
2,229827154,EUR,19756.86,NULL,NULL
2,229827155,EUR,97474.03,NULL,NULL
2,229827156,EUR,77479.09,NULL,NULL
2,229827157,EUR,-5785171.93,NULL,NULL
2,229827158,EUR,-13880,NULL,NULL
2,229827159,EUR,-457383.73,NULL,NULL
2,229827160,EUR,98104.42,NULL,NULL
2,229827161,EUR,343570.3,NULL,NULL
2,229827162,EUR,-3220054.83,NULL,NULL
2,229827163,EUR,-491850.99,NULL,NULL
2,229827164,EUR,2133929.31,NULL,NULL
2,229827165,EUR,4666708.35,NULL,NULL
2,229827166,EUR,-16182.56,NULL,NULL
2,229827167,EUR,480458.75,NULL,NULL
2,229827168,EUR,626179.05,NULL,NULL
2,229827169,EUR,159024.48,NULL,NULL
2,229827170,EUR,156650.87,NULL,NULL
2,229827171,EUR,80142.61,NULL,NULL
2,229827172,EUR,14035.27,NULL,NULL
2,229827173,EUR,-198850.76,NULL,NULL
2,229827365,EUR,-1701631.97,NULL,NULL
2,229827366,EUR,1023398.98,NULL,NULL
2,229827367,EUR,72046.14,NULL,NULL
2,229827368,EUR,11393.03,EUR,11393.03
2,229827369,EUR,-9204.6,EUR,-9204.6
2,229827370,EUR,-43614.13,EUR,-43614.13
2,229827371,EUR,-45687.75,EUR,-45687.75
2,229827372,EUR,-20356.09,EUR,-20356.09
2,229827373,EUR,-13832.85,EUR,-13832.85
2,229827374,EUR,108666.64,EUR,108666.64
2,229827375,EUR,1102,EUR,1102
2,229827376,EUR,105052.82,EUR,105052.82
2,229827377,EUR,51321.79,EUR,51321.79
2,229827378,EUR,6225.21,EUR,6225.21
2,229827379,EUR,-26174.79,EUR,-26174.79
2,229827380,EUR,-7882587.05,EUR,-7882587.05
2,229827381,EUR,-6643.81,EUR,-6643.81
2,229827382,EUR,-34082.02,EUR,-34082.02
2,229827383,EUR,44562.99,EUR,44562.99
2,229827384,EUR,2977634.18,EUR,2977634.18
2,229827385,EUR,64502.07,EUR,64502.07
2,229827386,EUR,162734.14,EUR,162734.14
2,229827387,EUR,-1170917,EUR,-1170917
2,229827388,EUR,-2848.2,EUR,-2848.2
2,229827389,EUR,352159.15,RUB,16978332.86
2,229827390,EUR,-3370289.34,RUB,-186799318.3
2,229827391,EUR,248067.49,RUB,11959855.19
2,229827392,EUR,-14545453.44,RUB,-806186209.2
2,229827393,EUR,-2393362.99,RUB,-132652876.1
2,229827394,EUR,71491.46,EUR,71491.46
2,229827395,EUR,22307,EUR,22307
2,229827396,EUR,-252723.83,EUR,-252723.83
2,229827397,EUR,-65424.37,EUR,-65424.37
2,229827398,EUR,-8589.83,EUR,-8589.83
2,229827399,EUR,-33142.85,EUR,-33142.85
2,229827400,EUR,73332.33,EUR,73332.33
2,229827401,EUR,3877.18,EUR,3877.18
2,229827402,EUR,0,EUR,0
2,229827403,EUR,65469.67,EUR,65469.67
2,229827404,EUR,0,EUR,0
2,229827405,EUR,33142.85,EUR,33142.85
2,229827406,EUR,-2006322.14,EUR,-2006322.14
2,229827407,EUR,-6177231.71,EUR,-6177231.71
2,229827408,EUR,81523.87,EUR,81523.87
2,229827409,EUR,-7725000,EUR,-7725000
2,229827410,EUR,-2292600,EUR,-2292600
2,229827411,EUR,-18728.56,EUR,-18728.56
2,229827412,EUR,-5576.75,EUR,-5576.75
2,229827413,EUR,28362.55,EUR,28362.55
2,229827414,EUR,72200,EUR,72200
2,229827415,EUR,118584.38,EUR,118584.38
2,229827416,EUR,1170917,EUR,1170917
2,229827417,EUR,14545455.04,EUR,14545455.04
2,229827418,EUR,7725000,EUR,7725000
2,229827419,EUR,2000000,EUR,2000000
2,229827420,EUR,3131132,EUR,3131132
2,229827421,EUR,2776109,EUR,2776109
2,229827422,EUR,1989348.21,EUR,1989348.21
2,229827423,EUR,2848.26,EUR,2848.26
2,229827424,EUR,2393363.25,EUR,2393363.25
2,229827425,EUR,18728.56,EUR,18728.56
2,229827426,EUR,8615,EUR,8615
2,229827427,EUR,15486.84,EUR,15486.84
2,229827428,EUR,13730.87,EUR,13730.87
2,229827429,EUR,17423.87,EUR,17423.87
2,229827430,EUR,-12000000,EUR,-12000000
2,229827431,EUR,-29190,EUR,-29190
2,229827432,EUR,-11393.03,EUR,-11393.03
2,229827433,EUR,-250618.19,EUR,-250618.19
2,229827434,EUR,-71491.46,EUR,-71491.46
2,229827435,EUR,-34460.01,EUR,-34460.01
2,229827436,EUR,-30465.91,EUR,-30465.91
2,229827437,EUR,-27011.54,EUR,-27011.54
2,229827438,EUR,-34276.46,EUR,-34276.46
2,229827439,EUR,-478575,EUR,-478575
2,229827440,EUR,1392558.75,EUR,1392558.75
2,229827441,EUR,-103455,EUR,-103455
2,229827442,EUR,-92965.1,ROL,-4105989.2
2,229827443,EUR,2006322.14,EUR,2006322.14
2,229827444,EUR,-3877.18,EUR,-3877.18
2,229827445,EUR,-44562.99,EUR,-44562.99
2,229827446,EUR,-71329.98,EUR,-71329.98
2,229827447,EUR,-80803.27,EUR,-80803.27
2,229827448,EUR,-324634.7,EUR,-324634.7
2,229827449,EUR,-22234.41,EUR,-22234.41
2,229827450,EUR,170000,EUR,170000
2,229827451,EUR,17000000,EUR,17000000
2,229827452,EUR,26174.79,EUR,26174.79
2,229827453,EUR,86384.26,EUR,86384.26
2,229827454,EUR,32714.74,EUR,32714.74
2,229827455,EUR,115087.5,EUR,115087.5
2,229827456,EUR,3956.4,EUR,3956.4
2,229827457,EUR,-1102,EUR,-1102
2,229827458,EUR,-1109063.65,EUR,-1109063.65
2,229827459,EUR,-19088.37,EUR,-19088.37
2,229827460,EUR,-98012.37,EUR,-98012.37
2,229827461,EUR,16560.83,EUR,16560.83
2,229827462,EUR,9204.6,EUR,9204.6
2,229827463,EUR,4079464.18,EUR,4079464.18
2,229827464,EUR,98313.54,EUR,98313.54
2,229827465,EUR,228176.16,EUR,228176.16
2,229827466,EUR,-66243.33,EUR,-66243.33
2,229827467,EUR,-133.8,EUR,-133.8
2,229827468,EUR,0,EUR,0
2,229827469,EUR,-168707.01,EUR,-168707.01
2,229827470,EUR,459423.21,EUR,459423.21
2,229827471,EUR,18264.73,ROL,806698.4
2,229827472,EUR,34668.44,ROL,1538377.508
2,229827473,EUR,-842719.55,ROL,-37394835.68
2,229827474,EUR,92965.1,ROL,4105989.2
2,229827475,EUR,684243.66,ROL,30220988
2,229827476,EUR,0,ROL,0
2,229827477,EUR,-135834.37,ROL,-5999396.2
2,229827478,EUR,-58061.92,ROL,-2564420.8
2,229827479,EUR,254252.46,ROL,11282198
2,229827480,EUR,105557.72,ROL,4684017.977
2,229827481,EUR,49081.53,ROL,2177943.709
2,229827482,EUR,-2000000.13,ROL,-88334000
2,229827483,EUR,-8615,ROL,-380498.7
2,229827484,EUR,25000,EUR,25000
2,229827485,EUR,20560885,EUR,20560885
2,229827486,EUR,99000,EUR,99000
2,229827487,EUR,789.31,EUR,789.31
2,229827488,EUR,12600000,EUR,12600000
2,229827489,EUR,25777000,EUR,25777000
2,229827490,EUR,28877051.83,EUR,28877051.83
2,229827491,EUR,2100,EUR,2100
2,229827492,EUR,6097000,EUR,6097000
2,229827493,EUR,5970000,EUR,5970000
2,229827494,EUR,245414.59,EUR,245414.59
2,229827495,EUR,1960880,EUR,1960880
2,229827496,EUR,66243.33,EUR,66243.33
2,229827497,EUR,380906.54,EUR,380906.54
2,229827498,EUR,3896.67,EUR,3896.67
2,229827499,EUR,8962.33,EUR,8962.33
2,229827500,EUR,-2977634.18,EUR,-2977634.18
2,229827501,EUR,-176540.14,EUR,-176540.14
2,229827502,EUR,-81523.87,EUR,-81523.87
2,229827503,EUR,-4079464.18,EUR,-4079464.18
2,229827504,EUR,-459423.21,EUR,-459423.21
2,229827505,EUR,-104923.08,EUR,-104923.08
2,229827506,EUR,-6329817.18,EUR,-6329817.18
2,229827507,EUR,-3692786.02,EUR,-3692786.02
2,229827508,EUR,-973498.57,EUR,-973498.57
2,229827509,EUR,-42259.81,EUR,-42259.81
2,229827510,EUR,-108666.64,EUR,-108666.64
2,229827511,EUR,-73332.33,EUR,-73332.33
2,229827512,EUR,-170000,EUR,-170000
2,229827513,EUR,-197000,EUR,-197000
2,229827514,EUR,-160000,EUR,-160000
2,229827515,EUR,-33333.32,EUR,-33333.32
2,229827516,EUR,478575,EUR,478575
2,229827517,EUR,440000,EUR,440000
2,229827518,EUR,140000,EUR,140000
2,229827519,EUR,2292600,EUR,2292600
2,229827520,EUR,12000000,EUR,12000000
2,229827521,EUR,7882587.05,EUR,7882587.05
2,229827522,EUR,3370289.71,EUR,3370289.71
2,229827523,EUR,6177204.71,EUR,6177204.71
2,229827524,EUR,103455,EUR,103455
2,229827525,EUR,1109063.65,EUR,1109063.65
2,229827526,EUR,168707.01,EUR,168707.01
2,229827527,EUR,135834.36,EUR,135834.36
2,229827528,EUR,3604632.73,EUR,3604632.73
2,229827529,EUR,986694.78,EUR,986694.78
2,229827530,EUR,328599.82,EUR,328599.82
2,229827531,EUR,42259.81,EUR,42259.81
2,229827532,EUR,0,EUR,0
2,229827533,EUR,-105052.82,EUR,-105052.82
2,229827534,EUR,-65424.37,EUR,-65424.37
2,229827535,EUR,-1392558.75,EUR,-1392558.75
2,229827536,EUR,-86384.26,EUR,-86384.26
2,229827537,EUR,0,EUR,0
2,229827538,EUR,-266200,EUR,-266200
2,229827539,EUR,-84700,EUR,-84700
2,229827540,EUR,-331593.28,EUR,-331593.28
2,229827541,EUR,-107580.95,EUR,-107580.95
2,229827542,EUR,-47805.33,EUR,-47805.33
2,229827543,EUR,5576.75,EUR,5576.75
2,229827544,EUR,29190,EUR,29190
2,229827545,EUR,43614.13,EUR,43614.13
2,229827546,EUR,65424.37,EUR,65424.37
2,229827547,EUR,71329.98,EUR,71329.98
2,229827548,EUR,133.8,EUR,133.8
2,229827549,EUR,26076.14,EUR,26076.14
2,229827550,EUR,36816.95,EUR,36816.95
2,229827551,EUR,2685.81,EUR,2685.81
2,229827552,EUR,-17000000,EUR,-17000000
2,229827553,EUR,-28371086.2,EUR,-28371086.2
2,229827554,EUR,-1000000,EUR,-1000000
2,229827555,EUR,-2300000,EUR,-2300000
2,229827556,EUR,-16560.83,EUR,-16560.83
2,229827557,EUR,-8474450.61,EUR,-8474450.61
2,229827558,EUR,-974.17,EUR,-974.17
2,229827559,EUR,-6647.06,EUR,-6647.06
2,229827560,EUR,13832.41,EUR,13832.41
2,229827561,EUR,22234.41,EUR,22234.41
2,229827562,EUR,59071.01,EUR,59071.01
2,229827563,EUR,21368.44,EUR,21368.44
2,229827564,EUR,11333.33,EUR,11333.33
2,229827565,EUR,-22307,EUR,-22307
2,229827566,EUR,-118584.38,EUR,-118584.38
2,229827589,EUR,27011.54,EUR,27011.54
2,229827590,EUR,-64502.07,EUR,-64502.07
2,229827591,EUR,-98313.54,EUR,-98313.54
2,229827592,EUR,-26076.14,EUR,-26076.14
2,229827593,EUR,-130127.19,EUR,-130127.19
2,229827594,EUR,-18563.39,EUR,-18563.39
2,229827595,EUR,-59071.01,EUR,-59071.01
2,229827596,EUR,197000,EUR,197000
2,229827597,EUR,6643.81,EUR,6643.81
2,229827598,EUR,19088.37,EUR,19088.37
2,229827599,EUR,331593.26,EUR,331593.26
2,229827600,EUR,37576.92,EUR,37576.92
2,229827601,EUR,7717.61,EUR,7717.61
2,229827602,EUR,-51321.79,EUR,-51321.79
2,229827603,EUR,0,EUR,0
2,229827604,EUR,-32714.74,EUR,-32714.74
2,229827605,EUR,-3604632.73,EUR,-3604632.73
2,229827606,EUR,-98185.15,EUR,-98185.15
2,229827607,EUR,-9870.82,EUR,-9870.82
2,229827608,EUR,45687.75,EUR,45687.75
2,229827609,EUR,8589.83,EUR,8589.83
2,229827610,EUR,80803.27,EUR,80803.27
2,229827611,EUR,6329817.18,EUR,6329817.18
2,229827612,EUR,199583.24,EUR,199583.24
2,229827613,EUR,5454.92,EUR,5454.92
2,229827614,EUR,-2776109,EUR,-2776109
2,229827615,EUR,-13730.87,EUR,-13730.87
2,229827663,EUR,198850.76,NULL,NULL
2,229827668,EUR,0,NULL,NULL
2,229827669,EUR,0,NULL,NULL
2,229827670,EUR,0,NULL,NULL
2,229827671,EUR,500870.6,NULL,NULL
2,229827672,EUR,0,NULL,NULL
2,229827673,EUR,-4955450.09,NULL,NULL
2,229827674,EUR,803944.03,NULL,NULL
2,229827675,EUR,-364970.99,NULL,NULL
2,229827676,EUR,-50657.56,NULL,NULL
2,229827677,EUR,1007,NULL,NULL
2,229827678,EUR,-1036960.54,NULL,NULL
2,229827679,EUR,0,NULL,NULL
2,229827680,EUR,0,NULL,NULL
2,229827681,EUR,-613147.65,NULL,NULL
2,229827682,EUR,-94317,NULL,NULL
2,229827683,EUR,76268.67,NULL,NULL
2,229827684,EUR,-2467217.56,NULL,NULL
2,229827686,EUR,-989764.06,NULL,NULL
2,229827688,EUR,606186.85,NULL,NULL
2,229827689,EUR,644916.08,NULL,NULL
2,229827690,EUR,4.72,NULL,NULL
2,229827691,EUR,357.45,NULL,NULL
2,229827693,EUR,34.1,NULL,NULL
2,229827694,EUR,-463387.59,NULL,NULL
2,229827695,EUR,134239.32,NULL,NULL
2,229827696,EUR,8.26,NULL,NULL
2,229827697,EUR,-907.47,NULL,NULL
2,229827698,EUR,1.66,NULL,NULL
2,229827699,EUR,21402.46,NULL,NULL
2,229827700,EUR,2511.81,NULL,NULL
2,229827701,EUR,47786.67,NULL,NULL
2,229827702,EUR,-2858.06,NULL,NULL
2,229827703,EUR,-266.51,NULL,NULL
2,229827704,EUR,20167.64,NULL,NULL
2,229827705,EUR,3124.56,NULL,NULL
2,229827706,EUR,119752.36,NULL,NULL
2,229827707,EUR,4280.49,NULL,NULL
2,229827713,EUR,526.71,NULL,NULL
2,229827715,EUR,-526.71,NULL,NULL
2,229827716,EUR,329114.17,NULL,NULL
2,229827717,EUR,897.55,NULL,NULL
2,229827718,EUR,-215901.42,NULL,NULL
2,229827719,EUR,-4487,NULL,NULL
2,229827720,EUR,4487,NULL,NULL
2,229827721,EUR,-20500,NULL,NULL
2,229827722,EUR,20500,NULL,NULL
2,229827723,EUR,-4315.66,NULL,NULL
2,229827724,EUR,2918.54,NULL,NULL
2,229827725,EUR,902.98,NULL,NULL
2,229827726,EUR,494.14,NULL,NULL
2,229827727,EUR,-19396.23,NULL,NULL
2,229827728,EUR,6464.76,NULL,NULL
2,229827729,EUR,12931.47,NULL,NULL
2,229827730,EUR,2.42,NULL,NULL
2,229827731,EUR,-25000,NULL,NULL
2,229827732,EUR,12734.28,NULL,NULL
2,229827733,EUR,450.93,NULL,NULL
2,229827734,EUR,-4395.44,NULL,NULL
2,229827735,EUR,16207.81,NULL,NULL
2,229827736,EUR,-10125,NULL,NULL
2,229827737,EUR,3374.66,NULL,NULL
2,229827738,EUR,6750.34,NULL,NULL
2,229827739,EUR,-20418,NULL,NULL
2,229827740,EUR,6805.32,NULL,NULL
2,229827741,EUR,13612.68,NULL,NULL
2,229827742,EUR,-3664.95,NULL,NULL
2,229827743,EUR,1221.53,NULL,NULL
2,229827744,EUR,2443.42,NULL,NULL
2,229827745,EUR,-132630.68,NULL,NULL
2,229827746,EUR,132630.68,NULL,NULL
2,229827747,EUR,-10.45,NULL,NULL
2,229827748,EUR,8628.3,NULL,NULL
2,229827749,EUR,-8617.85,NULL,NULL
2,229827750,EUR,-7.9673,NULL,NULL
2,229827751,EUR,-31362.89123,NULL,NULL
2,229827752,EUR,150083.6406,NULL,NULL
2,229827753,EUR,-118712.7821,NULL,NULL
2,229827754,EUR,0.000001,NULL,NULL
2,229827755,EUR,8.6066,NULL,NULL
2,229827756,EUR,33879.46936,NULL,NULL
2,229827757,EUR,-201404.4055,NULL,NULL
2,229827758,EUR,167516.3296,NULL,NULL
2,229827759,EUR,-26.2083,NULL,NULL
2,229827760,EUR,-103167.7197,NULL,NULL
2,229827761,EUR,809188.5576,NULL,NULL
2,229827762,EUR,-705994.6296,NULL,NULL
2,229827763,EUR,-35.89,NULL,NULL
2,229827764,EUR,-60073.09,NULL,NULL
2,229827765,EUR,60108.98,NULL,NULL
2,229827766,EUR,0.000001,NULL,NULL
2,229827767,EUR,-10.82312,NULL,NULL
2,229827768,EUR,-173522.4338,NULL,NULL
2,229827769,EUR,326202.4094,NULL,NULL
2,229827770,EUR,-152669.1525,NULL,NULL
2,229827771,EUR,-1738.06,NULL,NULL
2,229827772,EUR,1738.06,NULL,NULL
2,229827773,EUR,17.46312,NULL,NULL
2,229827774,EUR,68742.73685,NULL,NULL
2,229827775,EUR,-216794.2705,NULL,NULL
2,229827776,EUR,148034.0705,NULL,NULL
2,229827777,EUR,984175.63,NULL,NULL
2,229827778,EUR,-236202.15,NULL,NULL
2,229827779,EUR,-747973.48,NULL,NULL
2,229827780,EUR,949890.71,NULL,NULL
2,229827781,EUR,-984175.63,NULL,NULL
2,229827782,EUR,236202.15,NULL,NULL
2,229827783,EUR,-201917.23,NULL,NULL
2,229827784,EUR,14190.38,NULL,NULL
2,229827785,EUR,16646.74,NULL,NULL
2,229827786,EUR,-10278.01,NULL,NULL
2,229827787,EUR,-20559.11,NULL,NULL
2,229827788,EUR,-14190.38,NULL,NULL
2,229827789,EUR,-16646.74,NULL,NULL
2,229827790,EUR,10278.01,NULL,NULL
2,229827791,EUR,20559.11,NULL,NULL
2,229827792,EUR,20559.11,NULL,NULL
2,229827793,EUR,-20559.11,NULL,NULL
2,229827794,EUR,-1581413,NULL,NULL
2,229827795,EUR,1581413,NULL,NULL
2,229827796,EUR,-1581413,NULL,NULL
2,229827797,EUR,302505.56,NULL,NULL
2,229827798,EUR,1278907.44,NULL,NULL
2,229827799,EUR,-302505.56,NULL,NULL
2,229827800,EUR,302505.56,NULL,NULL
2,229827801,EUR,302505.56,NULL,NULL
2,229827802,EUR,-302505.56,NULL,NULL
2,229827803,EUR,-8244,EUR,-8244
2,229827804,EUR,8244,NULL,NULL
2,229827805,EUR,-30710.8,NULL,NULL
2,229827806,EUR,30710.8,NULL,NULL
2,229827807,EUR,0.01,NULL,NULL
2,229827808,EUR,-66.25,NULL,NULL
2,229827809,EUR,2,NULL,NULL
2,229827810,EUR,64.24,NULL,NULL
2,229827811,EUR,-4.706,NULL,NULL
2,229827812,EUR,-0.9412,NULL,NULL
2,229827813,EUR,5369.322446,NULL,NULL
2,229827814,EUR,-5363.675246,NULL,NULL
2,229827815,EUR,-14.2445,NULL,NULL
2,229827816,EUR,-2.8489,NULL,NULL
2,229827817,EUR,-1451.956311,NULL,NULL
2,229827818,EUR,1469.049711,NULL,NULL
2,229827819,EUR,-7.0485,NULL,NULL
2,229827820,EUR,-1.4097,NULL,NULL
2,229827821,EUR,83.167776,NULL,NULL
2,229827822,EUR,-74.709576,NULL,NULL
2,229827823,EUR,-0.01,NULL,NULL
2,229827824,EUR,-67.92,NULL,NULL
2,229827825,EUR,-25.18,NULL,NULL
2,229827826,EUR,-32883.63,NULL,NULL
2,229827827,EUR,32976.74,NULL,NULL
2,229827828,EUR,-36.051848,NULL,NULL
2,229827829,EUR,-7.206369,NULL,NULL
2,229827830,EUR,-46166.21415,NULL,NULL
2,229827831,EUR,46209.47236,NULL,NULL
2,229827832,EUR,0.000001,NULL,NULL
2,229827833,EUR,-7.810403,NULL,NULL
2,229827834,EUR,-1.562081,NULL,NULL
2,229827835,EUR,-4929.208754,NULL,NULL
2,229827836,EUR,4938.581237,NULL,NULL
2,229827837,EUR,-18514.5,NULL,NULL
2,229827838,EUR,4628.63,NULL,NULL
2,229827839,EUR,13885.87,NULL,NULL
2,229827840,EUR,-15352.97,NULL,NULL
2,229827841,EUR,3838.24,NULL,NULL
2,229827842,EUR,11514.73,NULL,NULL
2,229827843,EUR,-119416.13,NULL,NULL
2,229827844,EUR,119416.13,NULL,NULL
2,229827845,EUR,-4061.04,NULL,NULL
2,229827846,EUR,4061.04,NULL,NULL
2,229827847,EUR,-317447.92,NULL,NULL
2,229827848,EUR,317447.92,NULL,NULL
2,229827849,EUR,27069.85,NULL,NULL
2,229827850,EUR,-27069.85,NULL,NULL
2,229827851,EUR,-19656.32,NULL,NULL
2,229827852,EUR,13045.45,NULL,NULL
2,229827853,EUR,6610.87,NULL,NULL
2,229827854,EUR,-7973.42,NULL,NULL
2,229827855,EUR,2657.54,NULL,NULL
2,229827856,EUR,5315.88,NULL,NULL
2,229827857,EUR,-60123.64,NULL,NULL
2,229827858,EUR,20039.21,NULL,NULL
2,229827859,EUR,40084.43,NULL,NULL
2,229827860,EUR,15236.77,NULL,NULL
2,229827861,EUR,-1837.75,NULL,NULL
2,229827862,EUR,483.66,NULL,NULL
2,229827863,EUR,-6924.42,NULL,NULL
2,229827864,EUR,6489.26,NULL,NULL
2,229827865,EUR,-13447.52,NULL,NULL
2,229827866,EUR,-56210,NULL,NULL
2,229827867,EUR,18734.79,NULL,NULL
2,229827868,EUR,37475.21,NULL,NULL
2,229827869,EUR,-17061,NULL,NULL
2,229827870,EUR,-8900,NULL,NULL
2,229827871,EUR,7178,NULL,NULL
2,229827872,EUR,-1329,NULL,NULL
2,229827873,EUR,0,NULL,NULL
2,229827874,EUR,6703.33,NULL,NULL
2,229827875,EUR,13408.67,NULL,NULL
2,229827876,EUR,-56023.4,NULL,NULL
2,229827877,EUR,18672.6,NULL,NULL
2,229827878,EUR,37350.8,NULL,NULL
2,229827879,EUR,-110721.32,NULL,NULL
2,229827880,EUR,-712.12,NULL,NULL
2,229827881,EUR,5649.82,NULL,NULL
2,229827882,EUR,-562.72,NULL,NULL
2,229827883,EUR,0,NULL,NULL
2,229827884,EUR,35445.24,NULL,NULL
2,229827885,EUR,70901.1,NULL,NULL
2,229827886,EUR,-26958.9,NULL,NULL
2,229827887,EUR,6741.14,NULL,NULL
2,229827888,EUR,421831.68,NULL,NULL
2,229827889,EUR,63912.44,NULL,NULL
2,229827890,EUR,-155159.94,NULL,NULL
2,229827891,EUR,-310366.42,NULL,NULL
2,229827892,EUR,218194,NULL,NULL
2,229827893,EUR,2135492,NULL,NULL
2,229827894,EUR,-784483.54,NULL,NULL
2,229827895,EUR,-1569202.46,NULL,NULL
2,229827896,EUR,240946.01,NULL,NULL
2,229827897,EUR,-174082.87,NULL,NULL
2,229827898,EUR,-87028.38,NULL,NULL
2,229827899,EUR,26736.1,NULL,NULL
2,229827900,EUR,-5376.34,NULL,NULL
2,229827901,EUR,-1194.52,NULL,NULL
2,229827902,EUR,-133555.04,NULL,NULL
2,229827903,EUR,44513.9,NULL,NULL
2,229827904,EUR,89041.14,NULL,NULL
2,229827905,EUR,-237600,NULL,NULL
2,229827906,EUR,34258.57,NULL,NULL
2,229827907,EUR,-11900,NULL,NULL
2,229827908,EUR,146714,NULL,NULL
2,229827909,EUR,68527.43,NULL,NULL
2,229827910,EUR,-67732.48,NULL,NULL
2,229827911,EUR,22575.24,NULL,NULL
2,229827912,EUR,45157.24,NULL,NULL
2,229827913,EUR,129321.91,NULL,NULL
2,229827914,EUR,-856.52,NULL,NULL
2,229827915,EUR,-494.08,NULL,NULL
2,229827916,EUR,243.05,NULL,NULL
2,229827917,EUR,-42733.85,NULL,NULL
2,229827918,EUR,-85480.51,NULL,NULL
2,229827919,EUR,-62747.52,NULL,NULL
2,229827920,EUR,20913.72,NULL,NULL
2,229827921,EUR,41833.79,NULL,NULL
2,229827922,EUR,-12342.67,NULL,NULL
2,229827923,EUR,4113.82,NULL,NULL
2,229827924,EUR,8228.86,NULL,NULL
2,229827925,EUR,51930.84,NULL,NULL
2,229827926,EUR,-11295.24,NULL,NULL
2,229827927,EUR,591.12,NULL,NULL
2,229827928,EUR,-27,NULL,NULL
2,229827929,EUR,-13731.84,NULL,NULL
2,229827930,EUR,-27467.88,NULL,NULL
2,229827931,EUR,289.56,NULL,NULL
2,229827932,EUR,-1884.26,NULL,NULL
2,229827933,EUR,-6836.93,NULL,NULL
2,229827934,EUR,1912.36,NULL,NULL
2,229827935,EUR,2172.87,NULL,NULL
2,229827936,EUR,4346.4,NULL,NULL
2,229827937,EUR,-13551.88,NULL,NULL
2,229827938,EUR,4516.84,NULL,NULL
2,229827939,EUR,9035.04,NULL,NULL
2,229827940,EUR,117710.15,NULL,NULL
2,229827941,EUR,-39232.79,NULL,NULL
2,229827942,EUR,-78477.36,NULL,NULL
2,229827943,EUR,-13178.55,NULL,NULL
2,229827944,EUR,4392.41,NULL,NULL
2,229827945,EUR,8786.14,NULL,NULL
2,229827946,EUR,135237.41,NULL,NULL
2,229827947,EUR,0,NULL,NULL
2,229827948,EUR,-45074.63,NULL,NULL
2,229827949,EUR,-90162.78,NULL,NULL
2,229827950,EUR,-13195.73,NULL,NULL
2,229827951,EUR,4398.14,NULL,NULL
2,229827952,EUR,8797.6,NULL,NULL
2,229827953,EUR,-0.01,NULL,NULL
2,229827954,EUR,139316.39,NULL,NULL
2,229827955,EUR,1868.58,NULL,NULL
2,229827956,EUR,-47056.95,NULL,NULL
2,229827957,EUR,-94128.02,NULL,NULL
2,229827958,EUR,200000,NULL,NULL
2,229827959,EUR,-37479.45,NULL,NULL
2,229827960,EUR,-74703.22,NULL,NULL
2,229827961,EUR,-29269.52,NULL,NULL
2,229827962,EUR,-58547.81,NULL,NULL
2,229827963,EUR,865901.16,NULL,NULL
2,229827964,EUR,-1412192.67,NULL,NULL
2,229827965,EUR,-139240.44,NULL,NULL
2,229827966,EUR,229971.4,NULL,NULL
2,229827967,EUR,22674.91,NULL,NULL
2,229827968,EUR,432885.64,NULL,NULL
2,229827969,EUR,-183016.13,NULL,NULL
2,229827970,EUR,178142.48,NULL,NULL
2,229827971,EUR,132699.22,NULL,NULL
2,229827972,EUR,-86007.36,NULL,NULL
2,229827973,EUR,-41818.21,NULL,NULL
2,229827974,EUR,-40036.54,NULL,NULL
2,229827975,EUR,13344.18,NULL,NULL
2,229827976,EUR,26692.36,NULL,NULL
2,229827977,EUR,74703.22,NULL,NULL
2,229827978,EUR,-24898.58,NULL,NULL
2,229827979,EUR,-49804.64,NULL,NULL
2,229827980,EUR,147766.53,NULL,NULL
2,229827981,EUR,-32878.32,NULL,NULL
2,229827982,EUR,-38292.24,NULL,NULL
2,229827983,EUR,-76595.97,NULL,NULL
2,229827984,EUR,0.12,NULL,NULL
2,229827985,EUR,-12093,NULL,NULL
2,229827986,EUR,4030.56,NULL,NULL
2,229827987,EUR,8062.32,NULL,NULL
2,229827988,EUR,151656.6,NULL,NULL
2,229827989,EUR,-31665.12,NULL,NULL
2,229827990,EUR,-39993.12,NULL,NULL
2,229827991,EUR,-79998.36,NULL,NULL
2,229827992,EUR,-1,NULL,NULL
2,229827993,EUR,0.33,NULL,NULL
2,229827994,EUR,0.67,NULL,NULL
2,229827995,EUR,-20324.31,NULL,NULL
2,229827996,EUR,20324.31,NULL,NULL
2,229827997,EUR,428042.1,NULL,NULL
2,229827998,EUR,-428042.1,NULL,NULL
2,229827999,EUR,27494.21,NULL,NULL
2,229828000,EUR,-27494.21,NULL,NULL
